delivery_id,is_late,risk_reason
DL000099589,0,Long delivery duration
DL000099590,0,Normal
DL000099591,0,Normal
DL000099592,1,Normal
DL000099593,0,Normal
DL000099594,0,Normal
DL000099595,0,Normal
DL000099596,0,Normal
DL000099597,0,Normal
DL000099598,0,Normal
DL000099599,0,Normal
DL000099600,0,Normal
DL000099601,0,Delayed status
DL000099602,0,Normal
DL000099603,0,Normal
DL000099604,1,Delayed status
DL000099605,0,Normal
DL000099606,0,Normal
DL000099607,0,Normal
DL000099608,0,Normal
DL000099609,0,Normal
DL000099610,0,Long delivery duration
DL000099611,0,Normal
DL000099612,0,Normal
DL000099613,0,Normal
DL000099614,0,Normal
DL000099615,0,Normal
DL000099616,1,Delayed status
DL000099617,0,Normal
DL000099618,0,Normal
DL000099619,0,Normal
DL000099620,0,Normal
DL000099621,No,Normal
DL000099622,0,Normal
DL000099623,0,Normal
DL000099624,0,Delayed status
DL000099625,0,Delayed status
DL000099626,0,Normal
DL000099627,1,Delayed status
DL000099628,0,Long delivery duration
DL000099629,0,Normal
DL000099630,0,Normal
DL000099631,0,Normal
DL000099632,0,Normal
DL000099633,0,Normal
DL000099634,0,Normal
DL000099635,0,Normal
DL000099636,0,Normal
DL000099637,0,Normal
DL000099638,1,Delayed status
DL000099639,0,Normal
DL000099640,0,Normal
DL000099641,0,Normal
DL000099642,0,Normal
DL000099643,0,Normal
DL000099644,0,Normal
DL000099645,0,Normal
DL000099646,0,Normal
DL000099647,0,Normal
DL000099648,0,Normal
DL000099649,0,Normal
DL000099650,0,Delayed status
DL000099651,0,Normal
DL000099652,0,Normal
DL000099653,0,Normal
DL000099654,0,Normal
DL000099655,0,Normal
DL000099656,0,Normal
DL000099657,0,Delayed status
DL000099658,0,Normal
DL000099659,0,Normal
DL000099660,0,Normal
DL000099661,0,Normal
DL000099662,0,Normal
DL000099663,0,Normal
DL000099664,0,Normal
DL000099665,0,Delayed status
DL000099666,0,Normal
DL000099667,0,Normal
DL000099668,0,Normal
DL000099669,0,Normal
DL000099670,0,Normal
DL000099671,0,Normal
DL000099672,0,Normal
DL000099673,0,Normal
DL000099674,0,Delayed status
DL000099675,0,Normal
DL000099676,0,Normal
DL000099677,0,Normal
DL000099678,1,Normal
DL000099679,0,Normal
DL000099680,0,Normal
DL000099681,0,Normal
DL000099682,1,Delayed status
DL000099683,0,Normal
DL000099684,0,Normal
DL000099685,0,Normal
DL000099686,0,Normal
DL000099687,0,Normal
DL000099688,0,Normal
DL000099689,0,Normal
DL000099690,1,Long delivery duration
DL000099691,0,Normal
DL000099692,0,Normal
DL000099693,0,Normal
DL000099694,0,Normal
DL000099695,0,Normal
DL000099696,0,Normal
DL000099697,0,Normal
DL000099698,0,Normal
DL000099699,0,Normal
DL000099700,0,Normal
DL000099701,0,Normal
DL000099702,0,Normal
DL000099703,1,Normal
DL000099704,0,Normal
DL000099705,0,Normal
DL000099706,0,Normal
DL000099707,0,Normal
DL000099708,0,Long delivery duration
DL000099709,1,Delayed status
DL000099710,0,Normal
DL000099711,0,Normal
DL000099712,0,Normal
DL000099713,0,Normal
DL000099714,0,Normal
DL000099715,0,Normal
DL000099716,0,Normal
DL000099717,0,Normal
DL000099718,0,Normal
DL000099719,0,Normal
DL000099720,0,Normal
DL000099721,0,Normal
DL000099722,0,Normal
DL000099723,0,Normal
DL000099724,0,Normal
DL000099725,0,Normal
DL000099726,0,Normal
DL000099727,0,Normal
DL000099728,0,Normal
DL000099729,0,Normal
DL000099730,0,Normal
DL000099731,0,Normal
DL000099732,1,Long delivery duration
DL000099733,0,Long delivery duration
DL000099734,0,Normal
DL000099735,0,Normal
DL000099736,0,Normal
DL000099737,0,Delayed status
DL000099738,0,Normal
DL000099739,0,Long delivery duration
DL000099740,0,Long delivery duration
DL000099741,0,Normal
DL000099742,0,Normal
DL000099743,0,Normal
DL000099744,0,Normal
DL000099745,0,Delayed status
DL000099746,1,Normal
DL000099747,0,Normal
DL000099748,0,Normal
DL000099749,0,Normal
DL000099750,0,Normal
DL000099751,0,Normal
DL000099752,0,Normal
DL000099753,0,Normal
DL000099754,0,Normal
DL000099755,0,Normal
DL000099756,0,Normal
DL000099757,1,Normal
DL000099758,0,Normal
DL000099759,0,Delayed status
DL000099760,0,Normal
DL000099761,0,Normal
DL000099762,0,Normal
DL000099763,0,Normal
DL000099764,0,Normal
DL000099765,1,Delayed status
DL000099766,0,Normal
DL000099767,0,Normal
DL000099768,0,Normal
DL000099769,0,Normal
DL000099770,0,Normal
DL000099771,0,Delayed status
DL000099772,0,Delayed status
DL000099773,0,Normal
DL000099774,0,Normal
DL000099775,0,Long delivery duration
DL000099776,0,Normal
DL000099777,0,Normal
DL000099778,0,Normal
DL000099779,0,Normal
DL000099780,0,Normal
DL000099781,0,Normal
DL000099782,0,Normal
DL000099783,0,Normal
DL000099784,0,Normal
DL000099785,0,Normal
DL000099786,1,Delayed status
DL000099787,0,Normal
DL000099788,0,Normal
DL000099789,0,Normal
DL000099790,0,Normal
DL000099791,0,Normal
DL000099792,0,Normal
DL000099793,0,Long delivery duration
DL000099794,0,Normal
DL000099795,0,Normal
DL000099796,0,Normal
DL000099797,0,Long delivery duration
DL000099798,0,Normal
DL000099799,0,Normal
DL000099800,0,Normal
DL000099801,1,Delayed status
DL000099802,0,Normal
DL000099803,0,Normal
DL000099804,0,Delayed status
DL000099805,0,Normal
DL000099806,0,Normal
DL000099807,0,Normal
DL000099808,0,Long delivery duration
DL000099809,0,Delayed status
DL000099810,0,Normal
DL000099811,0,Long delivery duration
DL000099812,0,Long delivery duration
DL000099813,0,Delayed status
DL000099814,0,Delayed status
DL000099815,0,Normal
DL000099816,0,Normal
DL000099817,0,Normal
DL000099818,0,Normal
DL000099819,0,Normal
DL000099820,0,Normal
DL000099821,0,Normal
DL000099822,0,Normal
DL000099823,0,Normal
DL000099824,0,Normal
DL000099825,0,Normal
DL000099826,0,Normal
DL000099827,1,Normal
DL000099828,0,Normal
DL000099829,0,Normal
DL000099830,1,Delayed status
DL000099831,0,Normal
DL000099832,0,Normal
DL000099833,0,Normal
DL000099834,1,Normal
DL000099835,0,Long delivery duration
DL000099836,0,Normal
DL000099837,0,Normal
DL000099838,0,Normal
DL000099839,0,Delayed status
DL000099840,0,Normal
DL000099841,0,Delayed status
DL000099842,0,Normal
DL000099843,0,Normal
DL000099844,0,Normal
DL000099845,0,Normal
DL000099846,0,Normal
DL000099847,1,Long delivery duration
DL000099848,0,Normal
DL000099849,0,Normal
DL000099850,0,Normal
DL000099851,0,Normal
DL000099852,1,Delayed status
DL000099853,0,Normal
DL000099854,0,Normal
DL000099855,1,Normal
DL000099856,0,Normal
DL000099857,0,Normal
DL000099858,0,Normal
DL000099859,0,Normal
DL000099860,0,Normal
DL000099861,1,Normal
DL000099862,0,Normal
DL000099863,0,Normal
DL000099864,0,Normal
DL000099865,0,Normal
DL000099866,0,Normal
DL000099867,0,Normal
DL000099868,0,Normal
DL000099869,0,Normal
DL000099870,0,Normal
DL000099871,0,Normal
DL000099872,0,Normal
DL000099873,1,Long delivery duration
DL000099874,0,Normal
DL000099875,1,Long delivery duration
DL000099876,0,Normal
DL000099877,1,Delayed status
DL000099878,0,Normal
DL000099879,0,Normal
DL000099880,0,Normal
DL000099881,0,Normal
DL000099882,0,Normal
DL000099883,0,Normal
DL000099884,0,Normal
DL000099885,0,Normal
DL000099886,0,Normal
DL000099887,0,Delayed status
DL000099888,0,Normal
DL000099889,0,Normal
DL000099890,1,Delayed status
DL000099891,0,Normal
DL000099892,0,Normal
DL000099893,0,Normal
DL000099894,0,Normal
DL000099895,0,Normal
DL000099896,0,Normal
DL000099897,0,Normal
DL000099898,0,Normal
DL000099899,0,Normal
DL000099900,0,Normal
DL000099901,0,Normal
DL000099902,0,Normal
DL000099903,0,Normal
DL000099904,0,Normal
DL000099905,0,Normal
DL000099906,0,Normal
DL000099907,0,Normal
DL000099908,0,Normal
DL000099909,0,Normal
DL000099910,0,Normal
DL000099911,0,Normal
DL000099912,0,Normal
DL000099913,0,Delayed status
DL000099914,0,Normal
DL000099915,0,Normal
DL000099916,0,Normal
DL000099917,0,Normal
DL000099918,0,Normal
DL000099919,0,Normal
DL000099920,0,Delayed status
DL000099921,0,Normal
DL000099922,0,Delayed status
DL000099923,0,Normal
DL000099924,0,Normal
DL000099925,0,Normal
DL000099926,0,Normal
DL000099927,1,Delayed status
DL000099928,0,Long delivery duration
DL000099929,0,Normal
DL000099930,0,Normal
DL000099931,0,Normal
DL000099932,1,Normal
DL000099933,0,Normal
DL000099934,0,Normal
DL000099935,0,Normal
DL000099936,1,Delayed status
DL000099937,0,Normal
DL000099938,0,Normal
DL000099939,0,Normal
DL000099940,0,Normal
DL000099941,0,Normal
DL000099942,0,Normal
DL000099943,0,Normal
DL000099944,0,Long delivery duration
DL000099945,0,Delayed status
DL000099946,0,Long delivery duration
DL000099947,0,Normal
DL000099948,0,Normal
DL000099949,0,Normal
DL000099950,0,Normal
DL000099951,0,Normal
DL000099952,0,Normal
DL000099953,1,Delayed status
DL000099954,0,Normal
DL000099955,0,Normal
DL000099956,0,Normal
DL000099957,0,Normal
DL000099958,0,Long delivery duration
DL000099959,0,Delayed status
DL000099960,0,Normal
DL000099961,0,Normal
DL000099962,0,Normal
DL000099963,0,Normal
DL000099964,0,Normal
DL000099965,1,Normal
DL000099966,0,Normal
DL000099967,0,Normal
DL000099968,0,Normal
DL000099969,0,Normal
DL000099970,0,Normal
DL000099971,0,Normal
DL000099972,0,Normal
DL000099973,0,Normal
DL000099974,0,Long delivery duration
DL000099975,0,Normal
DL000099976,0,Normal
DL000099977,0,Normal
DL000099978,0,Normal
DL000099979,0,Normal
DL000099980,0,Normal
DL000099981,0,Normal
DL000099982,0,Normal
DL000099983,0,Normal
DL000099984,0,Normal
DL000099985,0,Normal
DL000099986,0,Normal
DL000099987,0,Normal
DL000099988,0,Normal
DL000099989,0,Normal
DL000099990,0,Normal
DL000099991,0,Normal
DL000099992,0,Normal
DL000099993,0,Normal
DL000099994,0,Normal
DL000099995,1,Delayed status
DL000099996,0,Normal
DL000099997,0,Normal
DL000099998,0,Long delivery duration
DL000099999,0,Normal
DL000100000,0,Normal
DL000100001,0,Normal
DL000100002,0,Normal
DL000100003,0,Normal
DL000100004,0,Normal
DL000100005,0,Long delivery duration
DL000100006,0,Normal
DL000100007,0,Long delivery duration
DL000100008,0,Normal
DL000100009,0,Long delivery duration
DL000100010,1,Long delivery duration
DL000100011,0,Normal
DL000100012,0,Normal
DL000100013,0,Normal
DL000100014,0,Normal
DL000100015,0,Normal
DL000100016,0,Delayed status
DL000100017,0,Normal
DL000100018,0,Normal
DL000100019,0,Normal
DL000100020,No,Normal
DL000100021,0,Normal
DL000100022,0,Normal
DL000100023,0,Normal
DL000100024,0,Normal
DL000100025,1,Normal
DL000100026,0,Normal
DL000100027,0,Long delivery duration
DL000100028,1,Normal
DL000100029,0,Normal
DL000100030,0,Normal
DL000100031,0,Normal
DL000100032,1,Long delivery duration
DL000100033,0,Normal
DL000100034,0,Delayed status
DL000100035,0,Normal
DL000100036,0,Normal
DL000100037,0,Normal
DL000100038,0,Normal
DL000100039,1,Delayed status
DL000100040,0,Normal
DL000100041,0,Normal
DL000100042,1,Delayed status
DL000100043,0,Normal
DL000100044,0,Delayed status
DL000100045,1,Normal
DL000100046,0,Normal
DL000100047,0,Normal
DL000100048,0,Normal
DL000100049,0,Normal
DL000100050,0,Normal
DL000100051,0,Normal
DL000100052,0,Normal
DL000100053,0,Normal
DL000100054,0,Normal
DL000100055,0,Normal
DL000100056,0,Normal
DL000100057,0,Normal
DL000100058,0,Normal
DL000100059,0,Normal
DL000100060,0,Normal
DL000100061,0,Long delivery duration
DL000100062,0,Normal
DL000100063,0,Normal
DL000100064,0,Normal
DL000100065,1,Delayed status
DL000100066,1,Normal
DL000100067,0,Normal
DL000100068,0,Normal
DL000100069,0,Normal
DL000100070,0,Normal
DL000100071,0,Normal
DL000100072,0,Normal
DL000100073,1,Normal
DL000100074,0,Normal
DL000100075,0,Normal
DL000100076,0,Normal
DL000100077,0,Normal
DL000100078,0,Normal
DL000100079,0,Normal
DL000100080,0,Normal
DL000100081,0,Normal
DL000100082,0,Normal
DL000100083,1,Normal
DL000100084,0,Normal
DL000100085,0,Normal
DL000100086,0,Delayed status
DL000100087,0,Long delivery duration
DL000100088,0,Normal
DL000100089,0,Normal
DL000100090,0,Normal
DL000100091,0,Normal
DL000100092,0,Delayed status
DL000100093,0,Normal
DL000100094,0,Normal
DL000100095,0,Normal
DL000100096,0,Normal
DL000100097,0,Normal
DL000100098,0,Normal
DL000100099,0,Delayed status
DL000100100,0,Normal
DL000100101,1,Long delivery distance
DL000100102,0,Normal
DL000100103,0,Normal
DL000100104,0,Normal
DL000100105,0,Normal
DL000100106,0,Normal
DL000100107,1,Long delivery duration
DL000100108,0,Normal
DL000100109,0,Normal
DL000100110,1,Delayed status
DL000100111,0,Normal
DL000100112,0,Normal
DL000100113,1,Delayed status
DL000100114,0,Normal
DL000100115,0,Normal
DL000100116,0,Normal
DL000100117,1,Normal
DL000100118,0,Normal
DL000100119,0,Delayed status
DL000100120,0,Normal
DL000100121,0,Normal
DL000100122,1,Normal
DL000100123,0,Normal
DL000100124,0,Delayed status
DL000100125,0,Normal
DL000100126,0,Normal
DL000100127,0,Normal
DL000100128,0,Normal
DL000100129,1,Normal
DL000100130,0,Normal
DL000100131,0,Normal
DL000100132,0,Normal
DL000100133,0,Normal
DL000100134,0,Normal
DL000100135,0,Normal
DL000100136,0,Normal
DL000100137,0,Normal
DL000100138,0,Normal
DL000100139,0,Normal
DL000100140,0,Normal
DL000100141,0,Normal
DL000100142,0,Normal
DL000100143,0,Normal
DL000100144,0,Normal
DL000100145,0,Delayed status
DL000100146,0,Normal
DL000100147,0,Normal
DL000100148,0,Normal
DL000100149,0,Normal
DL000100150,1,Long delivery duration
DL000100151,0,Normal
DL000100152,0,Normal
DL000100153,0,Normal
DL000100154,0,Normal
DL000100155,0,Normal
DL000100156,0,Normal
DL000100157,0,Normal
DL000100158,1,Normal
DL000100159,0,Normal
DL000100160,0,Normal
DL000100161,0,Normal
DL000100162,0,Normal
DL000100163,0,Normal
DL000100164,0,Normal
DL000100165,0,Normal
DL000100166,0,Normal
DL000100167,0,Normal
DL000100168,0,Normal
DL000100169,0,Normal
DL000100170,0,Normal
DL000100171,0,Normal
DL000100172,0,Normal
DL000100173,0,Normal
DL000100174,0,Normal
DL000100175,0,Normal
DL000100176,1,Delayed status
DL000100177,0,Normal
DL000100178,0,Normal
DL000100179,0,Normal
DL000100180,0,Normal
DL000100181,0,Normal
DL000100182,0,Normal
DL000100183,0,Delayed status
DL000100184,0,Normal
DL000100185,0,Normal
DL000100186,0,Normal
DL000100187,0,Normal
DL000100188,0,Normal
DL000100189,0,Normal
DL000100190,0,Normal
DL000100191,0,Normal
DL000100192,0,Normal
DL000100193,0,Normal
DL000100194,0,Long delivery duration
DL000100195,0,Normal
DL000100196,0,Long delivery duration
DL000100197,0,Normal
DL000100198,0,Delayed status
DL000100199,0,Normal
DL000100200,0,Normal
DL000100201,0,Normal
DL000100202,1,Normal
DL000100203,0,Normal
DL000100204,0,Normal
DL000100205,0,Normal
DL000100206,0,Normal
DL000100207,0,Normal
DL000100208,No,Delayed status
DL000100209,0,Normal
DL000100210,0,Delayed status
DL000100211,0,Normal
DL000100212,0,Long delivery duration
DL000100213,0,Normal
DL000100214,0,Normal
DL000100215,0,Delayed status
DL000100216,0,Normal
DL000100217,0,Delayed status
DL000100218,0,Normal
DL000100219,0,Normal
DL000100220,0,Normal
DL000100221,0,Normal
DL000100222,0,Normal
DL000100223,0,Normal
DL000100224,0,Normal
DL000100225,0,Normal
DL000100226,0,Normal
DL000100227,0,Normal
DL000100228,0,Normal
DL000100229,0,Normal
DL000100230,0,Normal
DL000100231,0,Normal
DL000100232,0,Normal
DL000100233,0,Normal
DL000100234,0,Delayed status
DL000100235,0,Normal
DL000100236,0,Delayed status
DL000100237,0,Normal
DL000100238,0,Normal
DL000100239,0,Normal
DL000100240,0,Normal
DL000100241,0,Normal
DL000100242,0,Normal
DL000100243,0,Normal
DL000100244,0,Long delivery duration
DL000100245,0,Normal
DL000100246,0,Normal
DL000100247,0,Normal
DL000100248,0,Normal
DL000100249,0,Normal
DL000100250,0,Normal
DL000100251,0,Normal
DL000100252,0,Normal
DL000100253,0,Normal
DL000100254,0,Normal
DL000100255,0,Normal
DL000100256,0,Normal
DL000100257,1,Delayed status
DL000100258,0,Normal
DL000100259,0,Delayed status
DL000100260,0,Normal
DL000100261,0,Delayed status
DL000100262,0,Normal
DL000100263,0,Long delivery duration
DL000100264,0,Normal
DL000100265,1,Long delivery duration
DL000100266,0,Normal
DL000100267,0,Long delivery duration
DL000100268,1,Normal
DL000100269,0,Normal
DL000100270,0,Normal
DL000100271,0,Normal
DL000100272,0,Normal
DL000100273,0,Normal
DL000100274,0,Normal
DL000100275,0,Normal
DL000100276,1,Delayed status
DL000100277,0,Normal
DL000100278,0,Normal
DL000100279,0,Normal
DL000100280,0,Normal
DL000100281,0,Normal
DL000100282,0,Normal
DL000100283,0,Normal
DL000100284,1,Normal
DL000100285,0,Normal
DL000100286,0,Normal
DL000100287,0,Normal
DL000100288,1,Delayed status
DL000100289,0,Normal
DL000100290,0,Normal
DL000100291,0,Normal
DL000100292,1,Normal
DL000100293,0,Normal
DL000100294,0,Normal
DL000100295,0,Delayed status
DL000100296,0,Long delivery duration
DL000100297,0,Normal
DL000100298,0,Normal
DL000100299,0,Long delivery duration
DL000100300,0,Normal
DL000100301,0,Normal
DL000100302,1,Delayed status
DL000100303,0,Normal
DL000100304,0,Normal
DL000100305,0,Normal
DL000100306,0,Normal
DL000100307,0,Normal
DL000100308,1,Delayed status
DL000100309,0,Long delivery duration
DL000100310,0,Normal
DL000100311,0,Normal
DL000100312,0,Normal
DL000100313,0,Normal
DL000100314,0,Normal
DL000100315,0,Normal
DL000100316,0,Delayed status
DL000100317,0,Normal
DL000100318,0,Normal
DL000100319,1,Delayed status
DL000100320,0,Normal
DL000100321,0,Normal
DL000100322,0,Normal
DL000100323,0,Normal
DL000100324,0,Normal
DL000100325,0,Normal
DL000100326,1,Normal
DL000100327,0,Normal
DL000100328,0,Normal
DL000100329,0,Normal
DL000100330,0,Long delivery distance
DL000100331,0,Normal
DL000100332,1,Delayed status
DL000100333,0,Delayed status
DL000100334,0,Normal
DL000100335,0,Normal
DL000100336,0,Normal
DL000100337,0,Normal
DL000100338,0,Normal
DL000100339,0,Normal
DL000100340,0,Normal
DL000100341,0,Normal
DL000100342,0,Normal
DL000100343,1,Normal
DL000100344,0,Normal
DL000100345,0,Normal
DL000100346,0,Normal
DL000100347,0,Normal
DL000100348,0,Delayed status
DL000100349,0,Normal
DL000100350,0,Normal
DL000100351,0,Normal
DL000100352,0,Normal
DL000100353,0,Delayed status
DL000100354,0,Normal
DL000100355,0,Normal
DL000100356,1,Delayed status
DL000100357,0,Delayed status
DL000100358,1,Normal
DL000100359,0,Normal
DL000100360,0,Delayed status
DL000100361,0,Normal
DL000100362,0,Delayed status
DL000100363,0,Normal
DL000100364,0,Normal
DL000100365,1,Delayed status
DL000100366,0,Normal
DL000100367,0,Normal
DL000100368,0,Normal
DL000100369,1,Delayed status
DL000100370,0,Normal
DL000100371,0,Normal
DL000100372,0,Delayed status
DL000100373,1,Delayed status
DL000100374,0,Normal
DL000100375,0,Normal
DL000100376,0,Normal
DL000100377,0,Long delivery duration
DL000100378,0,Normal
DL000100379,1,Normal
DL000100380,0,Long delivery duration
DL000100381,0,Normal
DL000100382,0,Normal
DL000100383,0,Normal
DL000100384,0,Normal
DL000100385,1,Delayed status
DL000100386,1,Normal
DL000100387,0,Long delivery duration
DL000100388,0,Normal
DL000100389,0,Normal
DL000100390,0,Normal
DL000100391,0,Delayed status
DL000100392,0,Normal
DL000100393,0,Normal
DL000100394,1,Long delivery duration
DL000100395,0,Normal
DL000100396,1,Long delivery duration
DL000100397,0,Normal
DL000100398,0,Normal
DL000100399,0,Normal
DL000100400,1,Normal
DL000100401,0,Normal
DL000100402,0,Normal
DL000100403,0,Normal
DL000100404,0,Long delivery duration
DL000100405,0,Normal
DL000100406,0,Normal
DL000100407,0,Normal
DL000100408,0,Normal
DL000100409,0,Normal
DL000100410,0,Normal
DL000100411,0,Delayed status
DL000100412,0,Normal
DL000100413,0,Normal
DL000100414,0,Normal
DL000100415,0,Normal
DL000100416,0,Normal
DL000100417,0,Normal
DL000100418,0,Normal
DL000100419,0,Normal
DL000100420,0,Normal
DL000100421,0,Normal
DL000100422,1,Normal
DL000100423,0,Normal
DL000100424,0,Normal
DL000100425,0,Normal
DL000100426,0,Normal
DL000100427,0,Delayed status
DL000100428,0,Normal
DL000100429,0,Normal
DL000100430,0,Normal
DL000100431,0,Long delivery duration
DL000100432,0,Normal
DL000100433,0,Normal
DL000100434,0,Normal
